#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV4208	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV421	species	Laonice	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	unknown genus	Laonice	best hit
ASV4210	species	Cerebratulus montgomeryi	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Cerebratulus	Cerebratulus montgomeryi	best hit
ASV4211	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV4212	species	Chthamalus fragilis	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Chthamalidae	Chthamalus	Chthamalus fragilis	best hit
ASV4213	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4214	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4215	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV4216	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4217	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4218	species	Scolecithricella	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Scolecitrichidae	unknown genus	Scolecithricella	best hit
ASV4219	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV4220	species	Pseudocalanus moultoni	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni	best hit
ASV4221	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4222	genus	Phaeocystis	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV4223	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4224	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4225	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4226	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4227	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4228	species	Microcalanus pygmaeus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Microcalanus	Microcalanus pygmaeus	best hit
ASV4230	species	Scolecithricella	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Scolecitrichidae	unknown genus	Scolecithricella	best hit
ASV4231	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4232	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV4233	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4234	species	Thalassiosira pseudonana	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana	best hit
ASV4235	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4236	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4237	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4238	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4239	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4240	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4241	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4242	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4243	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4244	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV4245	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4246	genus	Micromonas	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	no identification	lca
ASV425	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4250	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4251	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4252	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4254	species	Nanomia bijuga	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Nanomia	Nanomia bijuga	best hit
ASV4256	species	Strongylocentrotus pallidus	Eukaryota	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus pallidus	best hit
ASV4258	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4259	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4260	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4262	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4263	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4264	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4265	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV4266	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4269	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4270	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4271	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4272	species	Pseudochattonella farcimen	Eukaryota	Dictyochophyceae	Dictyochophyceae	Florenciellales	unknown family	Pseudochattonella	Pseudochattonella farcimen	best hit
ASV4273	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4274	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4275	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4276	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4277	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4281	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4282	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4284	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4288	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV4289	species	Balanus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	unknown genus	Balanus	best hit
ASV429	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4292	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4294	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4295	species	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	Eukaryota	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	Discoconchoecia	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	best hit
ASV4296	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4297	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4298	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV430	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4300	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4301	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4303	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4305	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4307	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4309	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV431	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4310	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4313	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4314	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4315	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4316	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV4318	species	Bivalvia	Eukaryota	Mollusca	unknown class	unknown order	unknown family	unknown genus	Bivalvia	best hit
ASV4319	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4320	genus	Membranipora	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	no identification	lca
ASV4323	species	Balanus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	unknown genus	Balanus	best hit
ASV4324	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4325	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4326	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4327	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4329	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV433	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4330	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4333	species	Metridia pacifica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica	best hit
ASV4335	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4337	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4338	genus	Leptosynapta	Eukaryota	Echinodermata	Holothuroidea	Apodida	Synaptidae	Leptosynapta	no identification	lca
ASV4342	species	Compsomyax subdiaphana	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Compsomyax	Compsomyax subdiaphana	best hit
ASV4343	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4344	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV4345	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4346	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4347	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4349	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV435	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4350	genus	Cafeteria	Eukaryota	Bigyra	Bigyra	Bicosoecida	Cafeteriaceae	Cafeteria	no identification	lca
ASV4352	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4354	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4357	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4358	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV4359	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4361	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4362	genus	Microcalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Microcalanus	no identification	lca
ASV4363	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4365	species	Calanus pacificus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus	best hit
ASV4366	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4367	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV437	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4371	species	Halosydna brevisetosa	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Halosydna	Halosydna brevisetosa	best hit
ASV4375	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV4377	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4378	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV438	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4381	species	Heterocapsa rotundata	Eukaryota	Dinophyceae	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata	best hit
ASV4385	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV4388	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4389	species	Membranipora membranacea	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora membranacea	best hit
ASV4391	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4392	species	Calanus sp. NJGS-42	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus sp. NJGS-42	best hit
ASV4393	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4396	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4397	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4399	species	Calanus pacificus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus	best hit
ASV44	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV440	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4400	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4401	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4403	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4407	species	Spiochaetopterus	Eukaryota	Annelida	Polychaeta	unknown order	Chaetopteridae	unknown genus	Spiochaetopterus	best hit
ASV4409	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV441	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4411	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4412	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4414	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4415	species	Amphiodia	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	unknown genus	Amphiodia	best hit
ASV4416	species	Aspergillus puulaauensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus puulaauensis	best hit
ASV4417	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV442	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4420	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV4421	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4423	species	Thalassiosira rotula	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira rotula	best hit
ASV4424	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4425	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4426	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4427	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4428	species	Pseudopolydora paucibranchiata	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Pseudopolydora	Pseudopolydora paucibranchiata	best hit
ASV4429	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV443	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4430	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4431	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV4432	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV4433	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4434	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4435	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4436	species	Paracalanus parvus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus parvus	best hit
ASV4437	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4438	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV444	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4440	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV4441	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4442	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4443	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4444	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4445	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4447	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4449	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4450	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4451	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4452	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4454	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4455	species	Scolecithricella	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Scolecitrichidae	unknown genus	Scolecithricella	best hit
ASV4456	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4458	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4459	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4460	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4462	genus	Phaeocystis	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV4463	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4464	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4466	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4467	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4468	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4469	species	Laonice	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	unknown genus	Laonice	best hit
ASV4470	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4471	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4472	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4473	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4474	species	Mediomastus	Eukaryota	Annelida	Polychaeta	unknown order	Capitellidae	unknown genus	Mediomastus	best hit
ASV4475	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4477	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4479	species	Metridia pacifica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica	best hit
ASV448	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4480	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV4481	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4482	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4483	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4485	genus	Oithona	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	no identification	lca
ASV4486	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4487	species	Balanus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	unknown genus	Balanus	best hit
ASV4489	genus	Hematodinium	Eukaryota	Dinophyceae	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	no identification	lca
ASV4490	genus	Cyclotella	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	no identification	lca
ASV4492	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4493	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4494	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4495	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4496	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4497	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
